id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,country,language,director,votes,reviews_from_critics,popularity,genre_1,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0310924,3.2297926,11.818089,20.310358,-1.7278554,10.576801,0.772724,"UK, Canada","English, French",Brad Mirman,6.3,17.0,2.529571,Action,tt0419198,,,,,
tt0449851,3.051579,10.66767,21.083158,-5.3489394,12.489699,3.8259099,"France, Italy, Belgium",French,Francis Veber,6.25,51.0,7.6960229999999985,Comedy,,,,,,
tt0891592,1.1977686,11.991587,20.398026,-3.504193,9.427444,2.3455513,"Canada, India, USA, Japan, Thailand","English, Hindi, Japanese, Thai",Andrzej Bartkowiak,3.8,111.0,6.6601880000000016,Action,tt0119707,,,,,
tt0214605,2.9513216,13.3366585,15.954729,-3.3262095,11.115694,4.280911,USA,English,Matthew Barney,6.25,21.0,0.6950430000000001,Drama,,,,,,
tt0033774,3.443414,12.142508,21.250778,-4.1894183,13.833119,1.6880943,USA,English,Mervyn LeRoy,6.199999999999999,21.0,1.671505,Crime,tt0052050,,,,,
tt0384819,3.9958987,13.697734,21.21339,-3.631446,8.130913,3.3915544,Japan,Japanese,Ryûhei Kitamura,6.65,65.0,6.415721,Action,,,,,,
tt0025037,5.1041074,12.444187,18.710842,-2.5626714,9.759192,3.0484197,USA,"English, French",Mitchell Leisen,6.449999999999999,15.0,0.5455760000000001,Drama,,,,,,
tt0284674,4.1843047,11.365569,21.574392,-2.0175118,10.562164,3.60599,USA,English,Pauly Shore,4.65,27.0,2.091305,Comedy,,,,,,
tt0178050,2.4333148,10.488136,17.397182,-3.6151414,11.132114,3.726661,USA,English,Adam Collis,5.85,8.0,1.172956,Comedy,,,,,,
tt0063272,2.4772124,12.009548,22.135769,-3.129594,12.312481,0.60870445,USA,English,William Rotsler,4.5,22.0,0.660875,Crime,tt0067602,,,,,
tt0041487,0.72622937,12.790117,21.0649,-2.0869937,10.730624,2.1279082,USA,"English, Italian",Joseph L. Mankiewicz,6.45,18.0,1.58585,Crime,tt0038965,tt0040087,,,,
tt0094608,0.6132872,11.5520115,21.089504,-3.4457924,12.16824,0.11967572,"Canada, USA",English,Jonathan Kaplan,6.949999999999999,36.0,13.028922,Crime,tt0110638,tt0100318,tt0089560,,,
tt0064471,3.1066206,11.109458,18.558477,-3.4601686,12.278444,1.2235126,USA,English,Mel Stuart,5.4,8.0,6.315524,Adventure,tt0065775,,,,,
tt0087065,4.872167,11.331566,19.965685,-2.315463,11.350562,2.223963,USA,"English, Russian",Richard Franklin,6.4,25.0,9.735023,Action,tt0088979,tt0089114,,,,
tt0112642,5.5550413,10.33065,21.041098,-3.6929815,11.96791,2.566991,USA,English,Brad Silberling,6.05,40.0,12.812539,Comedy,tt0102057,,,,,
tt0287645,3.8840485,11.610715,20.67493,-5.0780816,12.510887,3.2614107,New Zealand,English,Christine Jeffs,6.35,34.0,0.18238,Drama,,,,,,
tt0329111,5.2584715,14.138325,18.59846,-2.5565903,8.299902,2.7028143,"France, UK",French,André Téchiné,6.25,55.0,2.2025240000000004,Drama,tt0100928,tt0024548,,,,
tt0110391,2.3514516,10.482173,18.40416,-4.7492557,12.509241,3.3793771,USA,English,Glenn Gordon Caron,5.15,14.0,3.290192,Comedy,,,,,,
tt0079817,4.338375,12.260688,19.337635,-2.93247,10.621073,3.1155152,USA,"English, Italian",Sylvester Stallone,7.1,91.0,11.789813,Drama,tt0100507,,,,,
tt0092860,4.3285575,14.158041,18.673044,-1.6747402,9.383434,2.9317513,"USA, Argentina",English,Jim Wynorski,4.6,46.0,1.717162,Adventure,tt0088379,tt0090627,tt0085356,tt0083959,,
tt0074423,5.1158395,10.057768,22.26862,-1.5421265,10.828562,0.5011577,"Italy, France","English, Latin, Italian",Luigi Comencini,6.8,7.0,0.91631,Comedy,tt0081616,,,,,
tt0120596,4.6518927,11.747146,21.656826,-4.2276597,12.407945,3.0676813,USA,"English, Spanish",Gary Sinyor,4.75,74.0,5.061725,Comedy,tt0142201,,,,,
tt0494834,1.6963205,13.349436,19.62033,-1.6309786,10.13549,4.8962936,"Canada, France, Italy, UK, Japan, USA","English, Japanese, Latin",François Girard,5.75,68.0,4.193073,Drama,tt0467200,,,,,
tt0082766,2.2774973,9.278974,21.344809,-3.3614707,11.838729,3.575357,USA,English,Frank Perry,6.65,72.0,2.878266,Biography,tt0111127,,,,,
tt0052141,3.6368966,9.81649,18.727238,-3.8202333,11.705377,4.1451216,USA,English,Frank Tashlin,6.9,14.0,1.048805,Comedy,tt0050301,,,,,
tt0160338,1.7887424,10.916704,20.715528,-4.0115914,13.554675,1.5756103,USA,English,Audrey Wells,5.95,35.0,4.004968,Drama,tt0090037,,,,,
tt0046719,1.102885,12.827065,18.954567,-1.2985978,9.688156,2.475839,USA,English,Robert Aldrich,6.1,30.0,1.607794,Western,tt0067921,tt0044110,tt0043408,,,
tt0458367,3.132896,13.467629,20.2023,0.315146,8.745442,0.9172959,USA,English,Chris Gorak,5.949999999999999,89.0,4.010441,Drama,,,,,,
tt0039659,2.1827857,12.263496,20.661835,-5.1941905,13.023176,3.378902,USA,English,John Cromwell,6.2,7.0,0.081672,Drama,,,,,,
tt0244173,2.436956,11.613106,17.552248,-4.1904564,9.936534,3.2465832,"France, Germany, Belgium",French,Gérard Corbiau,7.050000000000001,25.0,1.7928259999999998,Drama,tt0109771,,,,,
tt0076240,4.104541,13.397042,21.077091,-3.055708,12.622675,1.8681347,UK,English,Derek Jarman,6.0,43.0,1.115491,Comedy,tt0108583,tt0075177,,,,
tt0049367,3.3519948,11.186302,17.565891,-3.4979458,10.342699,5.143564,USA,English,"Gene Kelly, Joseph Barbera",6.2,6.0,0.550932,Animation,tt0081777,,,,,
tt0455326,3.7440193,13.366928,18.7904,-1.7816143,9.285612,1.918172,USA,English,"Matt Maiellaro, Dave Willis",6.6,82.0,2.813335,Animation,,,,,,
tt0031394,4.4968467,10.119462,22.040619,-1.7595384,11.4253025,-0.6680979,USA,English,"Ford Beebe, Ray Taylor",3.4,13.0,0.199552,Adventure,,,,,,
tt0074119,2.771255,12.756589,22.367088,-0.90278983,10.951209,0.83709115,USA,"English, Spanish",Alan J. Pakula,7.8,151.0,12.421754,Biography,tt0084805,tt0071360,tt0071970,,,
tt0079082,4.4187865,9.83614,22.016024,-3.0128074,12.180195,0.65855426,USA,English,Abel Ferrara,5.0,92.0,2.773173,Drama,tt0133122,,,,,
tt0103950,1.9087276,14.800877,22.552246,-2.5763602,11.355706,-0.10202754,"Hong Kong, Japan",Cantonese,Jing Wong,6.4,48.0,8.087053,Action,tt0105399,tt0108656,,,,
tt0419198,4.2149925,10.164259,18.163147,-1.9222428,12.003086,3.9148884,Italy,"Italian, English, Arabic, French",Roberto Benigni,7.0,49.0,5.524817,Comedy,tt0118799,,,,,
tt0064356,2.6113079,12.509785,19.145763,-2.5810323,11.265228,0.56448287,Iran,Persian,Dariush Mehrjui,7.85,30.0,0.406759,Drama,tt0088992,,,,,
tt0415679,6.0201564,11.410741,20.991684,-3.4795132,12.300358,1.0155799,"Ireland, UK",English,Stephen Bradley,5.2,51.0,4.912303,Comedy,,,,,,
tt0112950,2.1639357,12.62828,19.88729,-3.0195732,12.709036,2.1589143,USA,English,Allan Moyle,6.65,43.0,7.188728,Comedy,tt0127723,tt0204946,tt0100436,tt0113749,,
tt0838283,3.4235997,11.790496,20.38475,-4.36537,12.014495,2.9574182,USA,"English, Spanish",Adam McKay,6.7,186.0,8.579638000000001,Comedy,tt0364725,tt0116483,,,,
tt0075740,4.238657,9.367023,20.561516,-2.3915708,10.954058,0.5189195,Italy,Italian,Sergio Grieco,6.15,22.0,0.834117,Action,,,,,,
tt0113691,0.839755,12.577297,20.990992,-3.362487,12.323639,3.548242,USA,English,Stephen Gyllenhaal,6.45,15.0,7.698525999999998,Drama,tt0114885,,,,,
tt0091326,1.487823,13.738576,20.835022,-2.9937174,8.038603,3.418645,USA,English,John G. Avildsen,5.95,49.0,9.231318,Action,tt0104431,,,,,
tt0208196,1.4892198,11.018213,19.487497,-4.869562,10.792452,4.3693433,USA,English,Brad Anderson,7.15,38.0,9.916094,Comedy,tt0120747,tt0117202,tt0119324,,,
tt0267989,3.3613868,12.354846,20.180828,-4.033558,11.222277,1.3923249,USA,English,J.S. Cardone,5.6,7.0,0.370335,Crime,,,,,,
tt0063671,5.94287,11.580767,18.47847,-1.385154,11.184222,4.7564745,USA,English,Peter Bogdanovich,7.0,85.0,1.738863,Crime,tt0079271,,,,,
tt0069516,0.78659713,11.175532,20.916086,-5.0262895,13.48424,1.327818,UK,"English, Italian",Brian G. Hutton,5.5,12.0,0.443894,Drama,,,,,,
tt0100935,3.9992933,10.808539,20.841635,-3.5457761,11.496995,1.74274,USA,"English, Spanish",David Lynch,7.1,126.0,8.528622,Comedy,tt0460829,tt0080678,,,,
tt0091990,5.3958807,10.27855,22.083641,-2.5505974,12.475257,1.4603113,USA,English,Carol Frank,4.6,58.0,1.872461,Horror,tt0100639,tt0092744,,,,
tt0167260,4.6405106,10.094956,18.721575,-0.03283415,9.13013,2.8613977,"New Zealand, USA","English, Quenya, Old English, Sindarin",Peter Jackson,8.5,353.0,29.324358,Action,,,,,,
tt0090627,4.5474153,11.464087,18.795158,-1.6390443,9.158823,2.4257135,USA,English,Alejandro Sessa,5.15,14.0,0.007963,Action,tt0092860,tt0088379,tt0079285,,,
tt0064155,3.6995437,10.7017,20.569136,-1.2351602,10.090194,1.5301048,USA,"English, Spanish",Charles Marquis Warren,5.75,12.0,1.426253,Western,tt0063634,,,,,
tt0112722,2.4589295,9.474268,22.503988,-2.5518694,11.013644,-0.38653162,USA,English,Jon Amiel,6.55,66.0,10.701801,Drama,,,,,,
tt0496319,2.9959514,10.695994,18.590012,-3.994858,11.412899,4.759346,USA,English,Ethan Hawke,5.699999999999999,46.0,0.97551,Drama,,,,,,
tt0107561,4.3689733,13.410625,19.313766,0.062559165,8.754092,0.42070684,USA,English,Glenn Takakjian,5.3,15.0,0.284147,Horror,tt0087998,,,,,
tt0319524,1.7727722,10.246804,20.194437,-4.9171796,12.0311165,3.690958,USA,English,Clare Kilner,5.65,45.0,3.568531,Comedy,tt0186975,tt0762114,,,,
tt0021814,2.8265836,13.529968,18.121271,-2.093894,9.154563,0.07576448,USA,"English, Hungarian, Latin","Tod Browning, Karl Freund",7.35,163.0,7.503125999999999,Drama,tt0034398,,,,,
tt0294252,1.4573823,14.374188,21.53877,-1.7092574,8.429496,3.6944613,"South Korea, Japan","Korean, Japanese",Si-myung Lee,5.65,32.0,2.111875,Action,tt0114367,tt0378428,tt0077294,tt0220806,,
tt0047688,4.366453,10.125475,19.751862,-4.0354466,12.232915,3.6936138,USA,English,Gordon Douglas,6.35,21.0,0.86603,Drama,tt0048317,,,,,
tt0068291,4.518863,12.454813,19.741295,-0.48764676,8.572407,1.2356054,USA,English,Al Adamson,2.1,21.0,0.006668,Horror,tt0065852,,,,,
tt0118780,4.406188,13.042356,17.756603,-4.185265,11.149794,4.8924284,USA,English,Victor Mignatti,6.35,11.0,0.051128,Comedy,,,,,,
tt0179835,1.3946599,11.405842,19.853876,-3.6999052,12.462687,1.9306123,UK,English,John Strickland,5.9,2.0,0.50008,Drama,tt0376196,,,,,
tt0068190,2.2251432,12.229911,18.534332,-4.7606115,10.850604,4.109156,UK,English,William Sterling,5.699999999999999,12.0,4.042391,Adventure,,,,,,
tt0104438,2.2939613,10.87377,19.792809,-5.3859315,12.96063,1.4337187,USA,"English, Hawaiian",Andrew Bergman,5.65,45.0,8.573348,Comedy,tt0109951,tt0090769,,,,
tt0104692,4.904648,11.713926,19.677649,-0.24148196,8.537704,1.3637409,"UK, USA, Japan",English,Brett Leonard,5.45,71.0,6.685948,Horror,tt0285531,,,,,
tt0810951,4.7221785,11.66306,20.89945,-1.7023822,11.278676,1.2649295,USA,English,Adam Rifkin,6.25,41.0,1.282833,Comedy,,,,,,
tt0263957,-0.23928355,10.879191,19.006681,-2.4711072,12.159342,2.7133036,Thailand,"Thai, English",Yongyoot Thongkongtoon,5.800000000000001,33.0,0.290354,Comedy,,,,,,
tt0209163,4.6518083,13.035393,19.485483,-2.890891,9.152545,2.6317537,USA,"English, Arabic",Stephen Sommers,6.15,195.0,16.945657,Action,tt0411477,tt0320691,,,,
tt0042579,5.9039807,10.433546,21.6833,-2.7101326,11.795791,3.5537543,USA,English,Fritz Lang,6.5,38.0,7.2671800000000015,Crime,tt0049949,tt0035966,tt0037075,,,
tt0045094,0.6946107,11.26333,20.424671,-5.600962,12.582461,2.6022623,USA,English,Hal Walker,6.5,22.0,2.7136880000000003,Adventure,tt0039645,,,,,
tt0051630,2.895137,12.497658,19.301994,-0.62400305,11.550897,0.85775816,USA,English,Howard W. Koch,4.6,28.0,0.8671979999999999,Horror,tt0028478,tt0065851,,,,
tt0261066,1.0430021,12.741945,18.06582,-3.5554864,10.148724,2.5744548,USA,English,Leon Ichaso,6.65,41.0,0.362429,Biography,tt0458522,,,,,
tt0063465,4.191564,13.383596,19.831446,0.09663407,8.672153,1.4723123,USA,English,William Castle,2.7,22.0,1.185947,Mystery,tt0072149,,,,,
tt0094846,0.6768341,11.142584,20.319838,-5.689799,13.161459,0.8428616,USA,English,Geneviève Robert,4.65,10.0,1.319188,Comedy,,,,,,
tt0286788,1.5722594,10.636145,20.075111,-4.202152,12.526216,2.5462675,"USA, UK",English,Dennie Gordon,5.8,64.0,6.743150999999999,Comedy,,,,,,
tt0051951,6.0299244,12.149959,19.278194,0.61978346,7.7149167,0.89028174,"Italy, France",Italian,"Paolo Heusch, Mario Bava",4.300000000000001,18.0,0.2476469999999999,Sci-Fi,tt0052782,tt0052604,,,,
tt0064041,4.39508,14.183318,21.098469,-4.2868514,12.307288,3.3165367,USA,English,Elia Kazan,5.4,18.0,1.3530719999999998,Drama,,,,,,
tt0102768,4.225955,11.713499,21.694122,-3.945785,11.481589,3.0446525,USA,English,Mike Nichols,6.65,30.0,6.972737,Drama,tt0100404,tt0181151,,,,
tt0160127,3.9668863,11.863955,22.340961,-2.248242,10.646652,3.4242623,"USA, Germany","English, German, Finnish, Japanese, Cantonese",McG,5.55,196.0,9.774985,Action,tt0305357,,,,,
tt0052047,2.0620859,11.561125,20.988285,-1.7494382,10.066771,3.3440492,"Switzerland, USA",English,Gerd Oswald,5.8,3.0,0.22625,Action,,,,,,
tt0451069,2.9062665,12.69004,20.00911,-3.5592086,11.9517,1.3482611,USA,English,Rob Hardy,5.15,24.0,1.109339,Drama,,,,,,
tt0164184,2.332051,10.626722,20.136889,0.27519563,8.568758,1.565979,"USA, Germany, Canada","English, Russian, Ukrainian, German, Arabic",Phil Alden Robinson,6.15,175.0,9.268136,Action,tt0109444,tt0118571,,,,
tt0105108,1.9588647,10.424378,19.117123,-5.4857445,12.3303585,0.7412585,USA,English,Jan Eliasberg,5.949999999999999,7.0,0.479052,Drama,tt0105175,tt0094827,,,,
tt0183717,3.909524,10.220237,18.186094,-4.1695623,-7.989651,2.4306307,USA,English,Brian O'Hara,4.4,36.0,0.072413,Comedy,tt0083624,,,,,
tt0817228,4.565181,11.598447,21.197676,-2.766248,9.37466,2.7972977,"New Zealand, Netherlands, Singapore","English, Samoan",Peter Burger,5.1,32.0,1.869749,Drama,tt0795463,,,,,
tt0076888,0.9388394,11.034715,18.296028,-5.326029,12.998051,1.9548221,Spain,Spanish,José Ramón Larraz,4.6,13.0,3.965041,Thriller,tt0072239,,,,,
tt0080728,3.7081647,11.23423,20.795961,-4.746647,12.5136175,0.7096509,France,"French, English, German",Éric Rohmer,7.4,10.0,7.326636,Comedy,tt0091830,,,,,
tt0040438,2.5898075,11.714367,18.210396,-4.533901,10.724007,2.1934583,USA,English,Fred M. Wilcox,5.85,8.0,0.166229,Adventure,,,,,,
tt0077470,5.811425,12.779422,17.996006,-2.0803843,9.004758,0.48507392,"USA, Italy",English,Albert Band,4.550000000000001,38.0,1.072832,Horror,tt0075334,tt0087998,,,,
tt0093999,5.1197553,11.199839,18.932405,-1.9849946,9.547251,2.9948559,USA,English,Michael Berz,7.199999999999999,2.0,0.60522,Family,,,,,,
tt0078343,2.6074743,9.61738,19.185091,-4.0776434,11.863855,1.1123364,Italy,Italian,Giulio Berruti,4.9,83.0,1.449553,Horror,tt0075710,tt0068367,tt0082479,,,
tt0354356,2.5216968,9.755987,20.787413,-5.6640344,12.285798,3.6217747,France,"French, English, Italian",François Ozon,6.3,102.0,4.545971,Drama,tt0240913,tt0324133,,,,
tt0036962,4.1574426,10.488728,20.609682,-5.014539,13.002718,0.9636349,USA,English,René Clair,6.449999999999999,21.0,0.576112,Comedy,tt0039896,,,,,
tt0168172,4.0437346,13.604462,21.456408,-0.9542574,11.699828,-0.25356352,"Germany, Belgium, USA",English,Kevin Alyn Elders,3.05,24.0,3.106424,Action,tt0119013,tt0367478,,,,
tt0778631,5.347758,10.396833,19.38656,-1.6949679,8.049824,3.2698765,Japan,Japanese,Kôichi Chigira,6.6,18.0,1.817657,Animation,,,,,,
tt0104693,4.6897764,12.438887,20.742802,-1.4519868,10.788204,1.3463163,USA,English,Nick Gomez,6.8,16.0,0.529245,Crime,tt0094056,tt0218378,,,,
tt0091790,3.4595916,12.287596,20.94063,-4.6682043,13.0163145,3.4230695,USA,English,Howard Deutch,6.699999999999999,86.0,8.568378,Comedy,tt0088128,tt0090305,tt0087277,,,
tt0287978,4.677568,11.690768,19.02747,-0.95216215,10.149712,2.0939429,"USA, China","English, Greek, Italian",Mark Steven Johnson,5.15,287.0,11.415558,Action,,,,,,
tt0825239,1.8480495,11.940632,22.392725,-2.458035,11.803641,-0.34319997,France,French,Franck Mancuso,6.85,10.0,4.787284,Crime,,,,,,
tt0285861,3.8529584,12.624197,21.144451,-1.1859651,10.803568,3.4165475,"Canada, UK",English,Richard Kwietniowski,6.949999999999999,78.0,3.015314,Crime,,,,,,
tt0161081,3.8632317,13.50294,21.495445,-3.773029,12.487163,2.7027016,USA,English,Robert Zemeckis,6.449999999999999,178.0,9.500497,Drama,tt0104070,,,,,
tt0038492,1.8845646,10.284131,20.46662,-4.147768,13.445755,2.0110922,USA,"English, French",Joseph L. Mankiewicz,6.7,35.0,1.058284,Drama,tt0227277,,,,,
tt0387877,2.7659907,11.35569,21.527998,-1.1069655,10.253019,3.40082,"USA, Germany, France","English, German",Brian De Palma,5.65,248.0,6.506572,Crime,,,,,,
tt0376108,3.4772744,11.903836,19.19271,-2.513763,12.074336,1.972398,USA,English,Steve Carr,5.2,53.0,4.373457,Comedy,tt0308506,tt0317303,,,,
tt0097368,4.4040265,11.115544,20.186213,-1.4190779,11.488928,3.145462,"USA, UK, France",English,Chris Walas,5.15,98.0,9.207436,Drama,tt0091064,tt0091778,,,,
tt0137494,3.6196423,11.293596,22.051216,-1.7412641,13.833796,0.800449,"USA, UK, Germany",English,Jon Amiel,6.15,147.0,10.62333,Action,tt0113071,,,,,
tt0119715,4.900121,10.155766,20.562454,-3.3450334,12.395035,1.3368456,USA,English,Gore Verbinski,6.35,73.0,6.456233,Comedy,tt0230030,,,,,
tt0104743,3.7865527,11.75556,20.285635,0.26883703,8.808102,1.3578494,USA,English,Christian Duguay,5.85,9.0,2.029086,Action,,,,,,
tt0033787,6.3066654,11.098537,19.968847,-0.2961952,9.124672,0.46083835,USA,English,Jean Yarbrough,5.3,37.0,1.387826,Adventure,tt0035679,,,,,
tt0023629,3.4997883,12.100704,22.52024,-2.3224592,11.378721,-0.34225333,USA,English,Mervyn LeRoy,6.5,7.0,0.504054,Drama,tt0047679,tt0034965,tt0022208,,,
tt0105128,5.5348053,10.866896,20.852661,-3.3201723,10.375318,3.3662803,USA,English,Mary Lambert,4.95,51.0,6.823445,Fantasy,tt0087298,,,,,
tt0230030,3.163874,12.846763,19.615818,-4.830979,10.473466,2.1632223,"USA, Germany","English, Spanish, Russian",Harold Ramis,5.8,130.0,8.781588000000001,Comedy,tt0209163,,,,,
tt0275277,2.984729,12.714472,20.1797,0.13242812,7.8005524,0.8530917,"Japan, USA","Japanese, English","Shin'ichirô Watanabe, Tensai Okamura",7.6,69.0,11.562163,Animation,,,,,,
tt0064627,4.0338235,12.412527,20.990234,-3.1194844,12.498104,0.87755966,USA,English,Norman Panama,2.25,11.0,0.001648,Comedy,,,,,,
tt0109321,4.6726108,10.869593,19.629198,-2.9814813,12.543773,1.4142227,"Italy, Germany, USA","Italian, English",Terence Hill,6.15,3.0,2.230426,Comedy,tt0131636,,,,,
tt0111054,1.2007104,10.50213,21.139605,-4.0219226,12.910911,1.6122113,USA,English,Robert Allan Ackerman,5.6,13.0,4.931565,Drama,,,,,,
tt0100608,2.5551178,12.499403,19.594843,-4.370012,11.811575,3.0375762,"Australia, USA",English,Michael Gottlieb,6.050000000000001,3.0,0.879697,Comedy,tt0092690,tt0084788,tt0085470,tt0104114,,
tt0841046,3.8633838,11.552307,17.514286,-3.1659806,11.296317,4.2552066,USA,English,Jake Kasdan,6.699999999999999,169.0,7.219935,Comedy,tt0838283,,,,,
tt0116531,3.642949,11.752566,19.151777,-4.5632753,12.091293,2.3692605,USA,English,Hart Bochner,5.5,20.0,4.220058,Comedy,,,,,,
tt0031377,1.1806313,10.830779,18.129131,-3.3055892,11.859729,2.186105,USA,English,Rouben Mamoulian,6.35,17.0,1.078091,Drama,tt0039926,tt0036203,,,,
tt0062472,2.7927034,11.685982,20.705654,-0.79121125,11.517493,0.44388646,USA,"English, Spanish",Burt Kennedy,6.75,23.0,3.874603,Western,tt0069834,,,,,
tt0119832,0.7737993,11.6795635,19.025763,-5.439085,12.632712,3.8598566,USA,English,Mike Figgis,5.75,39.0,2.8188020000000003,Drama,,,,,,
tt0438315,2.7257252,12.783532,21.091,-4.759481,12.061657,0.3033699,"USA, Germany",English,Victor Salva,7.3,46.0,10.398351,Drama,tt0114168,,,,,
tt0068661,3.7446203,11.580604,20.701702,-1.2711118,10.631369,1.1691113,USA,"English, Swedish, German",Philip Kaufman,6.05,18.0,1.569337,Drama,,,,,,
tt0368375,4.007679,9.912372,18.874994,-5.3240695,-1.4894673,13.1170845,"France, Belgium",French,Harry Cleven,6.4,9.0,0.09851,Thriller,tt0244173,,,,,
tt0084589,3.7453246,9.756806,19.01368,-1.4494706,11.344833,2.9726505,France,French,Daniel Vigne,7.050000000000001,12.0,1.233692,Biography,tt0082054,,,,,
tt0142201,2.421386,9.984795,21.6049,-2.8011575,11.871234,0.08445149,"Germany, USA",English,Antonio Banderas,6.35,28.0,7.250842,Comedy,tt0120596,tt0137338,,,,
tt0081747,4.2404532,12.000194,20.037502,-0.27718538,9.670695,0.52515817,USA,English,James Goldstone,5.8,36.0,2.284384,Action,tt0079550,,,,,
tt0111732,3.7250905,9.347261,21.560043,-3.8995655,12.4906,1.4124287,USA,English,Alek Keshishian,6.4,17.0,2.969003,Comedy,,,,,,
tt0071535,4.1855893,13.037215,18.262829,-2.634374,9.5824375,2.4363005,Spain,Spanish,Amando de Ossorio,5.4,38.0,0.337601,Fantasy,,,,,,
tt0063765,3.3702505,9.752723,18.479301,-4.4292483,13.799974,1.8838593,UK,English,Cliff Owen,5.25,23.0,0.804678,Adventure,,,,,,
tt0092802,3.8527997,11.151563,20.352682,-5.0323844,13.163077,0.91547847,USA,English,Armyan Bernstein,5.300000000000001,11.0,0.469374,Comedy,tt0095188,tt0102729,,,,
tt0025345,1.2766584,12.40148,18.258257,-4.9527926,10.903842,2.672577,USA,English,George Stevens,7.5,7.0,0.089309,Comedy,tt0080442,,,,,
tt0419515,1.7568259,13.579088,18.192244,-2.6833687,8.453313,3.7388377,Japan,"Korean, Japanese",Yôichi Sai,6.4,29.0,1.727334,Drama,tt0108188,,,,,
tt0293660,3.719579,13.45519,20.558985,-2.827517,9.375852,2.4582896,"China, Hong Kong, Taiwan, Japan","English, Mandarin",Peter Pau,5.25,20.0,4.887096,Action,,,,,,
tt0052227,3.6063051,14.081724,19.528894,0.42073756,7.9479914,0.6802941,USA,English,Jack Arnold,4.2,22.0,0.547347,Sci-Fi,tt0049516,tt0049964,,,,
tt0042644,3.9583535,11.407185,19.874092,-4.366836,9.485005,2.8009112,USA,"English, Russian",Victor Saville,6.8,10.0,1.048075,Adventure,tt0029440,,,,,
tt0112896,3.514051,11.005149,15.963271,-3.30789,9.158109,0.15111777,"France, USA","English, German",Mel Brooks,5.800000000000001,55.0,5.430331,Comedy,tt0117723,tt0120901,,,,
tt0076327,3.9330738,12.645697,20.861116,-4.2065463,12.663834,0.39423507,USA,English,Richard Brooks,6.75,30.0,7.637221,Drama,,,,,,
tt0095812,5.7391233,10.363989,20.459608,-4.0575995,10.3252,-0.1495834,Italy,English,Luigi Cozzi,3.6,26.0,0.974416,Horror,tt0094997,tt0220827,,,,
tt0118570,5.772267,12.960595,19.422102,-2.4589086,11.317358,2.4978502,"USA, Canada",English,Charles Martin Smith,5.25,40.0,9.407128,Comedy,,,,,,
tt0092173,2.9957662,9.811695,20.261545,-4.969589,12.230248,4.1498046,USA,English,Jack Fisk,4.2,7.0,0.8968780000000001,Drama,tt0090886,,,,,
tt0089892,2.548955,9.683373,19.785406,-3.5235577,11.40134,1.5463381,"West Germany, Austria, USA",English,"Robert Collector, Ernst Ritter von Theumer",4.6,34.0,1.251952,Thriller,,,,,,
tt0361693,2.2889934,10.366339,20.327688,-4.448696,10.32697,4.439156,USA,English,Don Roos,5.949999999999999,92.0,3.499985,Comedy,,,,,,
tt0064916,0.3704555,11.225741,20.614603,-1.0563697,10.114236,0.8892274,Italy,"English, Italian",Gianfranco Parolini,6.0,32.0,1.447975,Western,tt0074740,,,,,
tt0978670,1.7873566,11.517085,20.018574,-4.685405,13.196128,1.141293,USA,English,Eddie O'Flaherty,4.7,2.0,2.39926,Comedy,,,,,,
tt0108597,2.8646808,9.661668,20.416159,-1.2801435,10.253157,1.6870316,"USA, Mexico",English,Jim McBride,5.35,2.0,1.972377,Romance,,,,,,
tt0420087,3.4540849,13.938506,19.471428,-3.785063,10.552438,3.777383,USA,"English, Norwegian",Robert Altman,6.550000000000001,208.0,5.114498,Comedy,tt0126250,tt0073440,tt0116745,,,
tt0963194,5.2846565,9.923724,21.993069,-2.4919562,9.095448,0.5045222,USA,English,Darren Lynn Bousman,6.65,139.0,5.256959999999999,Horror,tt0251736,tt0091419,,,,
tt0361498,3.644148,13.702378,18.62097,-3.8656254,10.386721,1.6068733,USA,English,Damon Dash,3.95,7.0,0.902846,Musical,tt0384929,,,,,
tt0110367,4.9541764,10.852671,17.847466,-1.3211396,12.361993,3.55903,"USA, Canada","English, German, French",Gillian Armstrong,7.15,45.0,9.774994,Drama,tt0108071,tt0118617,tt0461770,,,
tt0127276,4.409047,12.53849,19.289522,0.53492826,10.497856,1.9144793,USA,English,Timothy Bond,4.15,5.0,0.480637,Action,tt0119434,,,,,
tt0093940,3.5329397,11.965911,18.603424,-5.422926,12.085747,3.5151038,USA,"English, French",Woody Allen,6.4,34.0,2.724242,Drama,tt0093818,tt0089853,,,,
tt0085289,1.9272414,10.466837,20.826555,-2.1764798,10.929258,2.860507,France,"French, English",Yves Boisset,4.9,6.0,0.485186,Action,tt0064310,tt0072204,,,,
tt0038008,4.724014,9.1474,18.739128,-1.883158,9.77539,2.0821576,USA,English,Roy William Neill,6.75,20.0,1.174046,Adventure,tt0036349,tt0031022,,,,
tt0082696,5.7253447,10.901643,21.724396,-2.5828369,11.722119,0.7372859,USA,English,Joe Giannone,5.5,127.0,1.812505,Horror,tt0093990,tt0092744,,,,
tt0461892,4.354736,12.695634,15.962424,-3.3097486,10.365605,5.3072953,Romania,"Romanian, French",Sergiu Nicolaescu,6.85,1.0,0.03856,Action,tt0809407,,,,,
